"","sampleId","siteId","sampleDate","yr","ecoName","ecoCode","elev_band","band_code","richness","tot_dens","insect_dens","insect_richness","noninsect_dens","noninsect_richness"
"1189",152734,18005,2013-09-11,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,2402.53965116854,2291.36815060033,14,111.17150056821,2
"1190",153900,3150,2014-08-05,2014,"Colorado Plateaus","20","1800-2200 m",3,26,6756.75675675676,6281.33463954359,20,475.422117213162,6
"1191",141652,3644,2008-10-23,2008,"Wasatch and Uinta Mountains","19",">2600 m",5,20,2262.16216216216,2218.91891891892,19,43.2432432432432,1
"1192",148163,4385,2011-09-28,2011,"Wyoming Basin","18","1800-2200 m",3,19,682.432432432433,682.432432432433,19,0,0
"1193",140280,2989,2007-10-16,2007,"Colorado Plateaus","20","2200-2600 m",4,20,2881.08108108108,2789.18918918919,17,91.8918918918919,3
"1194",148194,3984,2012-04-18,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,4488.37209302326,4465.11627906977,17,23.2558139534884,1
"1195",169073,28419,2018-07-25,2018,"Wyoming Basin","18","1800-2200 m",3,19,4752.68817204301,4591.39784946237,15,161.290322580645,4
"1196",145920,12085,2010-10-01,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,5427.02702702703,5221.62162162162,20,205.405405405405,2
"1197",140271,3000,2007-10-04,2007,"Colorado Plateaus","20","2200-2600 m",4,23,2459.45945945946,2421.62162162162,22,37.8378378378378,1
"1198",141346,5157,2007-10-03,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,3760.19432454639,3394.22121280619,22,365.973111740202,3
"1199",178411,31260,2021-06-04,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,9577.06093189964,6179.21146953405,18,3397.84946236559,3
"1200",150198,12087,2012-09-24,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,3268.07021682294,3200.49733639991,20,67.5728804230308,1
"1201",178663,21812,2021-08-16,2021,"Northern Basin and Range","80","1800-2200 m",3,18,9053.89651152363,6012.01685947449,14,3041.87965204914,4
"1202",143422,23824,2009-09-22,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,29,3808,3770.66666666667,27,37.3333333333333,2
"1203",142532,3521,2009-11-04,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,3485.40540540541,3347.02702702703,20,138.378378378378,6
"1204",173564,28408,2020-09-28,2020,"Northern Basin and Range","80","1800-2200 m",3,24,4789.86509263272,4703.87110533232,21,85.993987300408,3
"1205",168752,3606,2018-08-01,2018,"Wasatch and Uinta Mountains","19","1800-2200 m",3,28,12908.1081081081,12821.6216216216,26,86.4864864864865,2
"1206",156366,10896,2013-09-08,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,27,1416.21621621622,1127.02702702703,20,289.189189189189,7
"1207",148182,4280,2012-04-17,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,11,28385.1851851852,28148.1481481481,10,237.037037037037,1
"1208",173069,4615,2020-09-29,2020,"Wasatch and Uinta Mountains","19",">2600 m",5,21,15111.1111111111,14720,18,391.111111111111,3
"1209",141632,3168,2008-11-04,2008,"Central Basin and Range","13","1400-1800 m",2,12,1908.88030888031,1902.7027027027,11,6.17760617760618,1
"1210",156369,10896,2014-09-19,2014,"Wasatch and Uinta Mountains","19","2200-2600 m",4,29,3805.40540540541,2340.54054054054,21,1464.86486486486,8
"1211",210684,3610,2022-10-04,2022,"Wasatch and Uinta Mountains","19","1800-2200 m",3,30,2477.83783783784,2438.91891891892,26,38.9189189189189,4
"1212",140252,2829,2007-10-11,2007,"Wyoming Basin","18","1800-2200 m",3,15,11264.8648648649,10940.5405405405,12,324.324324324324,3
"1213",150725,11911,2013-03-20,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,12,3064.86486486487,3054.05405405405,12,10.8108108108108,0
"1214",155496,12477,2015-10-01,2015,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,28177.7777777778,20266.6666666667,16,7911.11111111111,2
"1215",150728,22999,2013-03-20,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,26,3517.11711711712,3488.28828828829,25,28.8288288288288,1
"1216",151556,2889,2013-07-08,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,15,897.297297297297,844.594594594595,12,52.7027027027027,3
"1217",141611,3169,2008-11-14,2008,"Central Basin and Range","13","1800-2200 m",3,19,3657.14285714286,3564.47876447876,18,92.6640926640927,1
"1218",151962,3397,2013-06-12,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,2481.25,2343.75,20,137.5,1
"1219",150009,10998,2012-08-15,2012,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,6040.62126642772,5352.44922341697,13,688.172043010753,5
"1220",142505,3525,2009-09-29,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,30,8685.66224826646,8417.82244325383,28,267.839805012622,2
"1221",148519,23828,2011-09-30,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,17,2312.5,2262.5,16,50,1
"1222",156359,8049,2013-08-31,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,30,2654.28576369075,2135.53284570559,27,518.752917985164,3
"1223",143395,23808,2009-10-06,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,30,1821.76267848351,1782.37321516494,26,39.3894633185623,4
"1224",170943,4616,2019-09-26,2019,"Wasatch and Uinta Mountains","19",">2600 m",5,19,8053.33333333333,8035.55555555556,18,17.7777777777778,1
"1225",142527,3608,2009-10-28,2009,"Central Basin and Range","13","1400-1800 m",2,22,893.693693693694,879.279279279279,18,14.4144144144144,4
"1226",148331,5520,2011-10-11,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,3855.85585585586,3855.85585585586,16,0,0
"1227",141349,5158,2007-10-03,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,23,5606.8037511048,5032.7282817084,19,574.075469396396,4
"1228",149896,2863,2012-09-26,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,617.567567567568,566.216216216216,14,51.3513513513514,4
"1229",168015,5435,2018-10-05,2018,"Wasatch and Uinta Mountains","19","2200-2600 m",4,23,1971.94923737662,1872.92121890574,20,99.0280184708782,3
"1230",148525,23833,2011-10-19,2011,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,2221.875,2134.375,21,87.5,4
"1231",145922,5407,2010-11-04,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,25,3632.43243243243,3351.35135135135,22,281.081081081081,3
"1232",178650,28412,2021-06-16,2021,"Wyoming Basin","18","1800-2200 m",3,23,7641.15484697039,6849.50366913111,18,791.651177839274,5
"1233",148276,3240,2011-11-08,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,14,5733.87886820723,5719.47213738259,14,14.4067308246413,0
"1234",150718,11911,2012-10-22,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,23,629.72972972973,622.972972972973,22,6.75675675675676,1
"1235",148562,16349,2011-10-20,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,27,354.6875,332.8125,23,21.875,4
"1236",164362,21800,2017-08-07,2017,"Wasatch and Uinta Mountains","19","1800-2200 m",3,17,12408.6021505376,12408.6021505376,17,0,0
"1237",109299,22959,1997-10-15,1997,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,10605.7347670251,10605.7347670251,21,0,0
"1238",153901,3151,2014-08-01,2014,"Wasatch and Uinta Mountains","19","2200-2600 m",4,16,10260.5806831159,6471.25999238675,12,3789.32069072914,4
"1239",141650,3085,2008-10-30,2008,"Wasatch and Uinta Mountains","19","2200-2600 m",4,24,3675.67567567568,3675.67567567568,24,0,0
"1240",173073,4617,2020-09-29,2020,"Wasatch and Uinta Mountains","19",">2600 m",5,23,6911.11111111111,6888.88888888889,22,22.2222222222222,1
"1241",178648,28408,2021-05-31,2021,"Northern Basin and Range","80","1800-2200 m",3,17,3752.68817204301,2838.70967741935,15,913.978494623656,2
"1242",143404,12087,2009-09-22,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,25,842.666666666667,833.333333333333,22,9.33333333333333,3
"1243",150712,20024,2012-09-10,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,27,1758.55855855856,1751.35135135135,26,7.20720720720721,1
"1244",156541,3501,2015-09-30,2015,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,1865.63706563707,1689.57528957529,18,176.061776061776,3
"1245",152006,4362,2013-08-15,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,2525,2318.75,15,206.25,3
"1246",109304,20030,1997-10-15,1997,"Wasatch and Uinta Mountains","19","1800-2200 m",3,23,11512.5448028674,11491.0394265233,22,21.505376344086,1
"1247",143438,23838,2009-10-07,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,856,836.8,19,19.2,2
"1248",148803,10222,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,10065.1162790698,10027.9069767442,19,37.2093023255814,1
"1249",150708,11910,2012-09-10,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,22,9465.22215178932,8082.17599262375,19,1383.04615916556,3
"1250",148255,3174,2011-09-30,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,9854.20388405463,9321.1548435429,14,533.049040511727,2
"1251",148530,16349,2011-10-20,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,28,495.3125,453.125,24,42.1875,4
"1252",143437,23837,2009-10-29,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,24,2548.01536491677,2138.28425096031,20,409.731113956466,4
"1253",178659,31311,2021-07-20,2021,"Northern Basin and Range","80","1800-2200 m",3,18,8526.88172043011,6731.18279569892,14,1795.69892473118,4
"1254",157956,8095,2016-10-27,2016,"Southern Rockies","21","2200-2600 m",4,25,1451.35135135135,1329.72972972973,24,121.621621621622,1
"1255",152025,3397,2013-06-12,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,23,289.84375,273.4375,22,16.40625,1
"1256",148199,5062,2012-04-18,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,7802.32558139535,7755.81395348837,16,46.5116279069767,1
"1257",148824,16247,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,19,15665.1162790698,14995.3488372093,17,669.767441860465,2
"1258",140332,19950,2008-08-11,2008,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,1416.21621621622,1390.99099099099,15,25.2252252252252,4
"1259",152955,5111,2010-09-03,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,17136.1527614824,15758.3716349311,23,1377.78112655135,3
"1260",156361,8049,2013-10-13,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,31,3664.86486486487,3232.43243243243,26,432.432432432432,5
"1261",109310,842,1997-10-16,1997,"Wasatch and Uinta Mountains","19","2200-2600 m",4,20,10150.5376344086,10150.5376344086,20,0,0
"1262",147002,22721,2009-11-18,2009,"Wyoming Basin","18","1800-2200 m",3,23,1401.8018018018,1012.61261261261,17,389.189189189189,6
"1263",164789,9734,2016-09-16,2016,"Colorado Plateaus","20","1400-1800 m",2,18,8699.27652610165,6366.72325976231,16,2332.55326633934,2
"1264",148179,19902,2012-04-17,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,4800,4577.77777777778,19,222.222222222222,3
"1265",143433,23833,2009-09-21,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,29,3405.88988476312,3239.43661971831,25,166.453265044814,4
"1266",142084,2979,2009-11-05,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,1336.21621621622,1245.40540540541,18,90.8108108108108,4
"1267",158379,26391,2016-09-29,2016,"Colorado Plateaus","20","1400-1800 m",2,21,2509.09547108267,2483.80216996289,19,25.293301119785,2
"1268",153074,30509,2013-06-16,2013,"Colorado Plateaus","20","1400-1800 m",2,18,2486.80351906158,2471.16324535679,17,15.6402737047898,1
"1269",142530,3509,2009-10-28,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,4177.2972972973,3796.75675675676,17,380.540540540541,4
"1270",147070,20455,2011-09-12,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,1158.91485384397,778.589855368861,12,380.324998475112,4
"1271",148372,6903,2011-08-26,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,2519.53524204833,2197.22340141188,16,322.311840636448,2
"1272",178660,21797,2021-07-22,2021,"Northern Basin and Range","80","1400-1800 m",2,24,2553.76344086022,2376.34408602151,20,177.41935483871,4
"1273",167946,3084,2018-10-17,2018,"Wasatch and Uinta Mountains","19","2200-2600 m",4,22,11005.4054054054,10486.4864864865,19,518.918918918919,3
"1274",140331,4700,2008-07-28,2008,"Wyoming Basin","18","1800-2200 m",3,17,9551.16448074195,9395.43897290376,14,155.725507838184,3
"1275",142501,3469,2009-10-12,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,20,4737.55047106326,4683.71467025572,19,53.835800807537,1
"1276",177575,11976,2017-06-01,2017,"Wasatch and Uinta Mountains","19","1400-1800 m",2,15,1040.54054054054,1036.48648648649,14,4.05405405405405,1
"1277",150011,10998,2012-10-03,2012,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,3096.77419354839,2790.91995221027,14,305.854241338112,4
"1278",140230,3003,2007-10-18,2007,"Colorado Plateaus","20","2200-2600 m",4,22,2902.7027027027,2329.72972972973,21,572.972972972973,1
"1279",148272,3164,2011-10-04,2011,"Wasatch and Uinta Mountains","19","1400-1800 m",2,14,6281.08108108108,6281.08108108108,14,0,0
"1280",210649,42800,2022-08-29,2022,"Wasatch and Uinta Mountains","19","1800-2200 m",3,32,4547.74774774775,4007.20720720721,27,540.540540540541,5
"1281",143418,23821,2009-10-15,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,1852.8,1747.2,15,105.6,6
"1282",173075,4617,2020-09-29,2020,"Wasatch and Uinta Mountains","19",">2600 m",5,20,6597.53086419753,6558.02469135802,19,39.5061728395062,1
"1283",141347,5158,2007-10-03,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,24,1831.3007473745,1607.41131430991,22,223.889433064594,2
"1284",164966,12691,2017-09-22,2017,"Wasatch and Uinta Mountains","19","1400-1800 m",2,25,888,793.6,22,94.4,3
"1285",185439,33633,2021-09-22,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,25,1290.09009009009,1221.62162162162,23,68.4684684684685,2
"1286",148802,10222,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,30,5337.20930232558,5139.53488372093,26,197.674418604651,4
"1287",171602,20063,2019-07-08,2019,"Colorado Plateaus","20","1400-1800 m",2,6,565.860215053763,565.860215053763,6,0,0
"1288",144533,11568,2009-09-18,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,27,1127.92792792793,866.666666666667,23,261.261261261261,4
"1289",148977,9727,2012-08-27,2012,"Colorado Plateaus","20","1800-2200 m",3,26,1491.89189189189,1487.56756756757,25,4.32432432432432,1
"1290",146301,3619,2010-08-25,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,1902.7027027027,1697.2972972973,18,205.405405405405,1
"1291",176891,3028,2020-08-26,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,1059.45945945946,1010.81081081081,22,48.6486486486486,3
"1292",173074,4617,2020-09-29,2020,"Wasatch and Uinta Mountains","19",">2600 m",5,23,7111.11111111111,7054.37352245863,21,56.7375886524823,2
"1293",153921,2992,2014-07-22,2014,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,1225.22522522523,1210.81081081081,14,14.4144144144144,2
"1294",152732,18003,2013-09-13,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,1007.20720720721,841.441441441441,21,165.765765765766,5
"1295",142508,3432,2009-09-15,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,30,5870.27027027027,5675.67567567568,25,194.594594594595,5
"1296",140334,20686,2008-08-01,2008,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,2387.02702702703,2136.21621621622,14,250.810810810811,4
"1297",148950,26484,2012-07-04,2012,"Northern Basin and Range","80","1400-1800 m",2,23,1827.02702702703,1405.40540540541,19,421.621621621622,4
"1298",156384,6807,2013-10-13,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,29,712.162162162162,606.756756756757,23,105.405405405405,6
"1299",140263,3617,2007-10-15,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,2400,1100,14,1300,4
"1300",150232,23820,2012-10-24,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,35,754.224270353303,731.182795698925,29,23.0414746543779,6
"1301",149839,20030,2012-11-13,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,27,3337.31043903789,3259.49750134011,25,77.8129376977745,2
"1302",140281,2990,2007-10-16,2007,"Colorado Plateaus","20","2200-2600 m",4,19,9659.56816048224,9461.92993724986,18,197.638223232373,1
"1303",141366,21908,2007-10-16,2007,"Wasatch and Uinta Mountains","19","1800-2200 m",3,17,15012.0735247157,14696.3320165477,15,315.741508168018,2
"1304",150592,3411,2013-08-20,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,1917.11711711712,1780.18018018018,17,136.936936936937,4
"1305",145921,12180,2010-10-28,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,5720.46332046332,5238.61003861004,23,481.853281853282,3
"1306",144164,22721,2010-07-19,2010,"Wyoming Basin","18","1800-2200 m",3,19,3754.95495495496,2054.05405405405,15,1700.9009009009,4
"1307",148951,5519,2012-07-13,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,9,1481.08108108108,1478.91891891892,8,2.16216216216216,1
"1308",148534,5407,2011-10-21,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,25,1945.83333333333,1841.66666666667,21,104.166666666667,4
"1309",178412,31263,2021-06-05,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,6032.25806451613,5731.18279569892,15,301.075268817204,4
"1310",151938,3397,2014-04-21,2014,"Wasatch and Uinta Mountains","19","1400-1800 m",2,22,5316.08367429263,3457.61539791391,19,1858.46827637872,3
"1311",170945,4616,2019-09-26,2019,"Wasatch and Uinta Mountains","19",">2600 m",5,16,4222.22222222222,4222.22222222222,16,0,0
"1312",141838,20167,2009-07-14,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,25,8410.81081081081,8021.62162162162,21,389.189189189189,4
"1313",146025,3426,2011-04-20,2011,"Wasatch and Uinta Mountains","19","1400-1800 m",2,24,1835.13513513514,1662.16216216216,22,172.972972972973,2
"1314",142529,3477,2009-09-24,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,23,4007.20720720721,3834.23423423423,20,172.972972972973,3
"1315",146300,3619,2010-08-25,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,1297.2972972973,1185.58558558559,19,111.711711711712,1
"1316",141610,3713,2008-10-29,2008,"Wasatch and Uinta Mountains","19","1400-1800 m",2,16,3621.62162162162,3405.40540540541,13,216.216216216216,3
"1317",156951,18005,2015-08-26,2015,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,978.378378378378,970.27027027027,18,8.10810810810811,1
"1318",169068,28412,2018-07-25,2018,"Wyoming Basin","18","1800-2200 m",3,24,4290.32258064516,4096.77419354839,22,193.548387096774,2
"1319",164374,26492,2017-09-28,2017,"Wasatch and Uinta Mountains","19","1800-2200 m",3,29,7096.77419354839,6602.15053763441,25,494.623655913978,4
"1320",158387,21797,2016-06-21,2016,"Northern Basin and Range","80","1400-1800 m",2,19,561.827956989247,477.150537634409,17,84.6774193548387,2
"1321",141368,21909,2007-10-10,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,4443.3441331281,4282.60300169711,23,160.741131430991,2
"1322",143448,3425,2009-10-30,2009,"Central Basin and Range","13","1400-1800 m",2,11,611,592,8,19,3
"1323",146311,3078,2010-07-13,2010,"Wasatch and Uinta Mountains","19","2200-2600 m",4,16,8410.81081081081,8324.32432432433,15,86.4864864864865,1
"1324",177576,11976,2017-07-03,2017,"Wasatch and Uinta Mountains","19","1400-1800 m",2,25,559.459459459459,532.432432432432,22,27.027027027027,3
"1325",150206,16348,2012-10-12,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,2817.20430107527,2609.31899641577,20,207.885304659498,4
"1326",156367,10896,2013-10-13,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,27,8400,7967.56756756757,22,432.432432432432,5
"1327",150194,21706,2012-08-24,2012,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,15884.6529814272,15518.0840664712,21,366.568914956012,4
"1328",143434,23834,2009-10-12,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,29,822,634,24,188,5
"1329",145916,23833,2010-09-24,2010,"Wasatch and Uinta Mountains","19","2200-2600 m",4,26,783.183183183183,718.318318318318,24,64.8648648648649,2
"1330",141615,3440,2008-10-30,2008,"Wasatch and Uinta Mountains","19","1800-2200 m",3,12,728.378378378378,687.837837837838,7,40.5405405405405,5
"1331",148203,8204,2012-04-18,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,16,4941.86046511628,4941.86046511628,16,0,0
"1332",143442,21787,2009-10-16,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,376,331,20,45,4
"1333",158346,21806,2016-06-23,2016,"Northern Basin and Range","80","1400-1800 m",2,22,10222.626079055,9276.08662729062,19,946.539451764349,3
"1334",153208,30518,2014-06-13,2014,"Colorado Plateaus","20","1800-2200 m",3,19,640.273704789834,621.700879765396,18,18.5728250244379,1
"1335",156529,3514,2015-09-08,2015,"Wasatch and Uinta Mountains","19","1400-1800 m",2,8,14551.3513513514,5556.75675675676,6,8994.5945945946,2
"1336",148823,16247,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,13,5244.18604651163,5209.3023255814,12,34.8837209302326,1
"1337",153874,3107,2014-08-06,2014,"Colorado Plateaus","20","1800-2200 m",3,22,12064.8648648649,11091.8918918919,18,972.972972972973,4
"1338",150717,22999,2012-10-22,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,24,13210.8108108108,12994.5945945946,21,216.216216216216,3
"1339",156953,18007,2015-08-29,2015,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,975.675675675676,881.081081081081,18,94.5945945945946,3
"1340",164378,28424,2017-10-17,2017,"Wyoming Basin","18","1800-2200 m",3,21,4587.81362007168,3591.39784946237,18,996.415770609319,3
"1341",148196,3984,2012-04-18,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,11,17333.3333333333,17333.3333333333,11,0,0
"1342",152950,15678,2010-09-08,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,9386.13392463107,8335.57581563566,21,1050.5581089954,5
"1343",148792,19902,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,11266.149870801,10873.3850129199,19,392.764857881137,2
"1344",168761,3502,2018-10-02,2018,"Wasatch and Uinta Mountains","19","1400-1800 m",2,26,7275.67567567568,7221.62162162162,25,54.054054054054,1
"1345",156949,18003,2015-08-28,2015,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,4478.87432240206,4238.59136519165,18,240.282957210411,4
"1346",141612,2936,2008-10-24,2008,"Wasatch and Uinta Mountains","19","1400-1800 m",2,27,3924.32432432432,3859.45945945946,23,64.8648648648649,4
"1347",148186,5312,2012-04-17,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,14,9266.66666666667,9222.22222222222,13,44.4444444444444,1
"1348",148518,5437,2011-09-27,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,3481.11395646607,3281.04993597951,16,200.064020486556,2
"1349",142537,3468,2009-10-21,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,19,3972.20077220077,3879.53667953668,17,92.6640926640927,2
"1350",146049,21706,2010-11-03,2010,"Wasatch and Uinta Mountains","19","2200-2600 m",4,29,3783.78378378378,3726.12612612613,27,57.6576576576577,2
"1351",148202,8204,2012-04-18,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,11,6616.27906976744,6616.27906976744,11,0,0
"1352",151479,2893,2013-08-27,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,25,10551.3513513514,9859.45945945946,20,691.891891891892,5
"1353",152731,18002,2013-09-14,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,2021.62162162162,1864.86486486487,17,156.756756756757,3
"1354",164792,34045,2016-07-15,2016,"Central Basin and Range","13","1400-1800 m",2,24,9913.97849462366,9720.43010752688,21,193.548387096774,3
"1355",144165,22722,2010-07-09,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,1472.97297297297,1372.97297297297,15,100,3
"1356",148822,16247,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,6809.3023255814,6734.88372093023,16,74.4186046511628,1
"1357",144169,22723,2010-10-29,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,15,3606.48648648649,3442.16216216216,13,164.324324324324,2
"1358",171631,28422,2019-08-22,2019,"Northern Basin and Range","80","1800-2200 m",3,24,6000,5946.23655913978,21,53.763440860215,3
"1359",147004,22722,2009-11-18,2009,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,1789.18918918919,1448.64864864865,12,340.540540540541,4
"1360",142548,3637,2009-10-26,2009,"Wasatch and Uinta Mountains","19","2200-2600 m",4,24,4819.63444926408,4560.11567122678,21,259.518778037297,3
"1361",148788,22804,2012-09-20,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,13953.488372093,13348.8372093023,21,604.651162790698,3
"1362",148176,22804,2012-04-17,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,7488.88888888889,7444.44444444445,16,44.4444444444444,2
"1363",145919,5437,2010-10-22,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,4108.10810810811,3987.02702702703,19,121.081081081081,1
"1364",170197,12063,2019-08-05,2019,"Colorado Plateaus","20","1800-2200 m",3,5,1735.13513513513,1735.13513513513,5,0,0
"1365",148258,3703,2011-09-30,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,4132.73157994847,3873.35512095589,16,259.376458992582,4
"1366",168012,20288,2018-10-05,2018,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,2990.70995963299,2812.45572362838,20,178.254236004616,2
"1367",185426,2866,2021-06-29,2021,"Wasatch and Uinta Mountains","19","1400-1800 m",2,30,5005.4054054054,4367.56756756757,26,637.837837837838,4
"1368",140325,23009,2008-08-04,2008,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,1621.62162162162,1567.56756756757,19,54.0540540540541,2
"1369",148270,3247,2011-10-05,2011,"Wasatch and Uinta Mountains","19","2200-2600 m",4,22,4786.43650763139,4680.71200645881,21,105.724501172581,1
"1370",152945,10221,2010-09-03,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,14638.9244696081,13846.7003218411,20,792.224147767026,4
"1371",141625,3615,2008-10-04,2008,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,2027.02702702703,2005.40540540541,17,21.6216216216216,1
"1372",142542,3519,2009-10-22,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,2767.56756756757,2562.16216216216,16,205.405405405405,1
"1373",185445,33638,2021-10-04,2021,"Wasatch and Uinta Mountains","19","2200-2600 m",4,21,1456.75675675676,1297.2972972973,19,159.459459459459,2
"1374",164071,20708,2016-10-12,2016,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,7061.35629709365,6759.95694294941,21,301.399354144241,3
