"","sampleId","richness","tot_dens","sampleDate"
"1216",121440,8,4795.69892473118,2003-05-14
"1217",121442,21,4048.38709677419,2003-05-15
"1218",121444,29,674.731182795699,2003-05-15
"1219",121446,12,541.666666666667,2003-05-17
"1220",121449,7,762.096774193548,2003-04-08
"1221",121453,6,494.623655913978,2003-04-08
"1222",121455,21,1129.03225806452,2003-04-08
"1223",121457,16,1076.61290322581,2003-04-08
"1224",121463,18,694.89247311828,2003-04-09
"1225",121469,29,470.430107526882,2003-06-06
"1226",121478,32,1276.66666666667,2003-04-01
"1227",121480,13,14736.6176156963,2003-04-03
"1228",121481,31,3880,2003-04-01
"1229",121482,29,4526.66666666667,2003-04-02
"1230",121483,29,9440,2003-04-01
"1231",121485,17,16800,2003-04-02
"1232",121486,20,5840,2003-04-01
"1233",121488,15,4066.66666666667,2003-04-02
"1234",121489,23,23546.6666666667,2003-04-03
"1235",121492,21,8466.66666666667,2003-04-02
"1236",121495,3,2040,2003-04-01
"1237",121496,16,11662.2222222222,2003-04-01
"1238",121497,26,6995.55555555556,2003-04-01
"1239",121499,10,1383.33333333333,2003-04-02
"1240",121500,10,2340,2003-04-02
"1241",121501,29,6640,2003-04-10
"1242",121504,21,10897.7777777778,2003-04-08
"1243",121507,27,1486.66666666667,2003-04-08
"1244",121510,19,12231.1111111111,2003-04-09
"1245",121511,23,8986.66666666667,2003-04-03
"1246",121512,17,5440,2003-04-03
"1247",121513,21,18000,2003-04-03
"1248",121514,13,5964.44444444444,2003-04-30
"1249",121515,17,2939.06810035842,2003-08-12
"1250",121516,18,8669.05615292712,2003-08-14
"1251",121517,39,3532.6164874552,2003-04-30
"1252",121518,32,14263.5360268943,2003-04-30
"1253",123520,22,13151.7323775388,2004-10-07
"1254",123522,18,1096.77419354839,2004-10-15
"1255",123523,20,4294.93087557604,2004-11-04
"1256",123524,17,1666.66666666667,2004-10-22
"1257",123525,17,18637.9928315412,2004-11-04
"1258",123527,26,1193.54838709677,2004-10-21
"1259",123528,31,2500.35842293907,2004-10-21
"1260",123530,23,4415.770609319,2004-10-20
"1261",123535,23,5112.13517665131,2004-10-07
"1262",123536,17,8659.4982078853,2004-10-04
"1263",123537,38,10652.3297491039,2004-10-18
"1264",123538,14,6738.35125448029,2004-10-15
"1265",123539,25,1860.21505376344,2004-10-06
"1266",123540,24,1659.4982078853,2004-10-18
"1267",123541,18,2501.79211469534,2004-11-26
"1268",123771,24,1513.44086021505,2003-06-09
"1269",123772,22,817.204301075269,2003-06-10
"1270",123773,22,6344.08602150538,2003-06-13
"1271",123774,31,411.290322580645,2003-06-13
"1272",123775,29,415.322580645161,2003-06-15
"1273",123779,23,6473.11827956989,2003-06-18
"1274",123780,13,846.774193548387,2003-06-19
"1275",123781,19,1741.93548387097,2003-06-19
"1276",123782,15,1220.07168458781,2003-06-20
"1277",123784,19,6333.33333333333,2003-06-25
"1278",123830,25,6849.4623655914,2003-07-16
"1279",123831,52,3150.5376344086,2003-07-17
"1280",123832,38,4037.63440860215,2003-07-18
"1281",123834,29,838.709677419355,2003-07-19
"1282",123835,30,2994.62365591398,2003-07-19
"1283",123836,30,2516.12903225806,2003-07-20
"1284",123838,39,3989.24731182796,2003-07-18
"1285",123842,31,3602.15053763441,2003-07-23
"1286",123843,37,5060.93189964158,2003-07-24
"1287",123844,19,4258.06451612903,2003-07-28
"1288",123845,35,1827.95698924731,2003-07-29
"1289",123846,43,6139.78494623656,2003-07-29
"1290",123847,39,1647.84946236559,2003-07-29
"1291",123848,37,6053.76344086022,2003-07-30
"1292",123849,43,684.139784946237,2003-07-30
"1293",123865,27,3021.50537634409,2003-07-26
"1294",123866,17,7494.62365591398,2003-07-26
"1295",123867,38,2085.29474918653,2003-07-27
"1296",123868,36,799.731182795699,2003-07-28
"1297",123869,42,6548.38709677419,2003-07-28
"1298",123870,43,2318.99641577061,2003-07-29
"1299",123871,36,5648.74551971326,2003-07-29
"1300",123889,46,2469.53405017921,2003-08-11
"1301",123890,31,1782.25806451613,2003-08-11
"1302",123892,24,10010.752688172,2003-08-12
"1303",123942,19,600.806451612903,2004-05-03
"1304",123944,20,588.709677419355,2004-05-03
"1305",123948,17,647.849462365591,2004-05-03
"1306",124003,29,1202.64681555004,2003-08-21
"1307",124004,28,3473.11827956989,2003-08-19
"1308",124005,27,6591.39784946237,2003-08-20
"1309",124006,23,1369.17562724014,2003-08-20
"1310",124011,21,1916.66666666667,2003-09-25
"1311",124013,26,4982.0788530466,2003-09-13
"1312",124014,21,4526.88172043011,2003-09-09
"1313",124312,16,1815.05376344086,2004-07-30
"1314",124359,29,6344.08602150538,2002-06-17
"1315",124360,37,10376.3440860215,2002-09-16
"1316",124361,14,18523.2974910394,2002-06-17
"1317",124362,23,7021.50537634409,2002-06-10
"1318",124363,22,17096.7741935484,2002-06-11
"1319",124364,33,26735.4838709677,2002-09-11
"1320",124365,20,26408.6021505376,2002-06-11
"1321",124366,26,25892.4731182796,2002-09-11
"1322",124367,33,26207.8853046595,2002-09-12
"1323",124368,38,15935.4838709677,2002-06-17
"1324",124369,26,53861.7286862849,2002-09-11
"1325",124370,22,3677.41935483871,2002-09-12
"1326",124371,31,6516.12903225806,2002-09-12
"1327",124372,33,40473.1182795699,2002-09-16
"1328",124373,15,53419.3548387097,2002-06-10
"1329",124374,10,14495.944805314,2002-06-17
"1330",124375,30,18559.1397849462,2002-09-16
"1331",124376,25,6580.64516129032,2002-09-09
"1332",124377,25,59507.8392118823,2002-09-09
"1333",124378,27,25806.4516129032,2002-09-10
"1334",124379,25,13397.8494623656,2002-09-09
"1335",124380,24,70967.7419354839,2002-06-18
"1336",124381,25,14774.1935483871,2002-06-18
"1337",124382,23,18537.6344086021,2002-06-18
"1338",124383,22,14387.0967741935,2002-06-19
"1339",124384,27,5526.88172043011,2002-09-03
"1340",124385,17,30382.7956989247,2002-09-03
"1341",124386,27,23569.8924731183,2002-09-05
"1342",124387,29,13612.9032258065,2002-06-19
"1343",124388,29,13161.2903225806,2002-06-12
"1344",124389,25,15580.6451612903,2002-07-16
"1345",124392,11,9964.15770609319,2002-01-16
"1346",124394,26,15376.3440860215,2002-02-12
"1347",124452,17,1866.66666666667,2004-09-21
"1348",124453,13,7922.22222222222,2004-09-21
"1349",124454,22,2147.22222222222,2004-09-21
"1350",124462,19,576.612903225806,2004-06-02
"1351",124466,17,919.354838709677,2004-06-03
"1352",124470,33,776.881720430108,2004-06-03
"1353",124472,21,427.41935483871,2004-06-04
"1354",124476,23,653.225806451613,2004-06-04
"1355",124480,20,1064.51612903226,2004-06-05
"1356",124486,27,1555.55555555556,2004-10-23
"1357",124488,22,1802.15053763441,2004-10-23
"1358",124490,29,2788.53046594982,2004-10-24
"1359",124721,27,1086.02150537634,2003-08-21
"1360",124723,17,3603.34528076464,2003-08-18
"1361",124724,13,2390.68100358423,2003-08-18
"1362",124725,14,5826.52329749104,2003-08-18
"1363",124726,15,1326.16487455197,2003-08-18
"1364",124727,21,1749.10394265233,2003-08-18
"1365",124728,15,2992.83154121864,2003-08-18
"1366",124729,16,3075.2688172043,2003-07-28
"1367",124730,22,1810.03584229391,2003-07-28
"1368",124731,14,2440.86021505376,2003-07-28
"1369",124732,14,2860.21505376344,2003-07-28
"1370",124733,13,4566.3082437276,2003-07-28
"1371",124734,15,2745.51971326165,2003-07-28
"1372",124735,28,1519.71326164875,2003-07-09
"1373",124736,31,1154.12186379928,2003-07-09
"1374",124737,14,1154.12186379928,2003-07-09
"1375",124738,29,4286.73835125448,2003-07-09
"1376",124740,27,3888.88888888889,2003-07-09
"1377",124741,25,1741.93548387097,2003-08-05
"1378",124742,21,3106.3321385902,2003-08-05
"1379",124743,28,3364.39665471923,2003-08-05
"1380",124744,22,2139.78494623656,2003-08-05
"1381",124745,25,5283.1541218638,2003-08-05
"1382",124746,23,1491.0394265233,2003-08-05
"1383",124747,35,6078.85304659498,2003-10-08
"1384",124748,22,4526.88172043011,2003-10-08
"1385",124749,31,7524.01433691756,2003-10-08
"1386",124750,13,8745.51971326165,2003-10-08
"1387",124751,23,1605.73476702509,2003-10-08
"1388",124752,18,10064.5161290323,2003-10-08
"1389",124753,26,5749.10394265233,2003-08-21
"1390",124754,31,4516.12903225806,2003-08-21
"1391",124755,27,3340.79184536018,2003-08-21
"1392",124757,24,3163.6798088411,2003-08-21
"1393",124758,27,3388.29151732378,2003-08-21
"1394",124759,21,9591.39784946236,2003-08-14
"1395",124760,20,6666.66666666667,2003-08-14
"1396",124761,31,15684.5878136201,2003-08-14
"1397",124762,18,1867.3835125448,2003-08-18
"1398",124763,23,3144.56391875747,2003-08-18
"1399",124764,24,2824.37275985663,2003-08-18
"1400",124765,20,3817.20430107527,2003-08-18
"1401",124766,25,4845.87813620072,2003-08-18
"1402",124768,19,11842.29390681,2003-07-02
"1403",124769,19,2749.10394265233,2003-07-02
"1404",124770,17,3896.86261506639,2003-07-02
"1405",124771,25,6046.59498207885,2003-07-02
"1406",124772,27,3966.54719235364,2003-07-02
"1407",124773,26,3622.46117084827,2003-07-02
"1408",124776,24,2992.83154121864,2004-06-27
"1409",124779,23,1394.26523297491,2004-06-27
"1410",124781,21,2849.4623655914,2004-06-15
"1411",124782,19,1261.64874551971,2004-06-15
"1412",124786,20,3490.90909090909,2004-08-19
"1413",124787,20,1708,2004-08-18
"1414",124790,27,1680,2004-08-18
"1415",124791,22,5216,2004-08-19
"1416",124792,18,4856,2004-08-19
"1417",124793,14,8076.8,2004-08-19
"1418",124794,19,15994.8816378759,2004-08-19
"1419",124819,7,6537.63440860215,2003-09-23
"1420",124820,6,6623.65591397849,2003-09-23
"1421",124821,10,12438.7096774194,2003-09-23
"1422",124822,8,8831.54121863799,2003-09-08
"1423",124823,5,4870.96774193548,2003-09-08
"1424",124824,7,7340.50179211469,2003-09-08
"1425",124825,25,27698.9247311828,2003-09-26
"1426",124826,25,13453.7634408602,2003-09-26
"1427",124827,34,11139.7849462366,2003-09-26
"1428",124828,26,13741.935483871,2003-09-26
"1429",124829,16,4677.41935483871,2003-09-26
"1430",124830,25,6623.65591397849,2003-09-26
"1431",124831,8,29032.2580645161,2003-07-11
"1432",124832,9,39627.2401433692,2003-07-11
"1433",124834,12,15956.9892473118,2003-07-10
"1434",124835,10,27053.7634408602,2003-07-10
"1435",124836,15,9634.40860215054,2003-07-10
"1436",124837,4,52530.4659498208,2003-10-09
"1437",124838,5,59096.7741935484,2003-10-09
"1438",124839,3,64430.1075268817,2003-10-09
"1439",124840,7,11062.3655913978,2003-10-21
"1440",124841,5,13935.4838709677,2003-10-21
"1441",124842,6,28731.1827956989,2003-10-21
"1442",124843,8,26924.7311827957,2003-10-17
"1443",124844,4,10655.9139784946,2003-10-17
"1444",124845,3,9892.47311827957,2003-10-17
"1445",124846,5,79655.9139784946,2003-10-21
"1446",124847,3,32903.2258064516,2003-10-21
"1447",124848,3,24258.064516129,2003-10-21
"1448",124849,21,28946.2365591398,2003-06-25
"1449",124850,21,18172.0430107527,2003-06-25
"1450",124851,19,8064.51612903226,2003-06-25
"1451",124852,26,7301.0752688172,2003-06-25
"1452",124853,16,6279.56989247312,2003-06-25
"1453",124855,10,13440.8602150538,2003-07-09
"1454",124856,8,29505.376344086,2003-07-09
"1455",124871,25,3548.38709677419,2004-09-17
"1456",124872,19,805.10752688172,2004-09-17
"1457",124873,16,5383.22360500554,2004-09-17
"1458",124874,14,2247.31182795699,2004-09-17
"1459",124875,25,857.52688172043,2004-09-17
"1460",124876,15,1704.30107526882,2004-09-17
"1461",124877,16,1316.12903225806,2004-09-18
"1462",124878,21,3951.61290322581,2004-09-18
"1463",124879,21,5426.22059865574,2004-09-18
"1464",124896,20,1536.66666666667,2003-05-13
"1465",124897,33,1616.66666666667,2003-10-23
"1466",124899,21,5280,2003-09-11
"1467",124900,26,9385.62091503268,2003-10-22
"1468",124905,26,4200,2003-10-25
"1469",124908,28,4906.66666666667,2003-06-17
"1470",124909,20,1690,2003-10-07
"1471",124910,25,4000,2003-10-07
"1472",124913,25,3546.66666666667,2003-10-15
"1473",124917,19,4573.33333333333,2003-10-10
"1474",124921,15,8093.33333333333,2003-10-22
"1475",124924,27,3059.04761904762,2003-10-16
"1476",124926,29,5404.44444444444,2003-10-19
"1477",124927,16,3086.66666666667,2003-10-08
"1478",124930,33,10313.8330286411,2003-10-09
"1479",124931,27,4146.66666666667,2003-10-09
"1480",124937,19,8586.66666666667,2003-10-09
"1481",124939,27,12370.505789153,2003-10-15
"1482",124951,26,6551.11111111111,2003-10-09
"1483",124955,22,6453.33333333333,2003-10-15
"1484",124956,23,3591.11111111111,2003-10-09
"1485",124958,22,4673.33333333333,2003-10-07
"1486",124961,13,2263.33333333333,2003-11-24
"1487",124963,27,16698.6564299424,2003-09-10
"1488",124964,22,24720,2003-09-10
"1489",124965,26,8400,2003-09-09
"1490",125187,19,17519.7132616487,2004-08-31
"1491",125188,17,6700.11947431302,2004-08-30
"1492",125189,16,13132.6164874552,2004-09-08
"1493",125190,17,10107.5268817204,2004-09-22
"1494",125191,18,2516.12903225806,2004-08-03
"1495",125192,24,10007.1684587814,2004-07-26
"1496",125193,26,15226.6686846589,2004-08-20
"1497",125194,33,2103.94265232975,2004-07-27
"1498",125195,41,2616.48745519713,2004-07-27
"1499",125611,22,5107.52688172043,2004-08-26
"1500",125620,21,1698.9247311828,2004-10-12
"1501",125622,19,1844.08602150538,2005-10-20
"1502",125624,18,3268.62689123608,2005-10-20
"1503",125626,18,2911.82795698925,2005-10-20
"1504",125637,12,1400,2005-07-20
"1505",125649,21,461.021505376344,2005-10-29
"1506",125677,22,1460.57347670251,2005-11-20
"1507",125941,11,680.10752688172,2005-05-31
"1508",125944,9,805.10752688172,2005-05-31
"1509",126019,17,6516.12903225806,2005-08-01
"1510",126100,18,2005.55555555556,2005-09-15
"1511",126102,13,2222.22222222222,2005-09-15
"1512",126125,21,786.290322580645,2006-01-24
"1513",126127,20,536.290322580645,2006-01-24
"1514",126221,18,6011.94743130227,2004-07-12
"1515",126222,22,3744.80286738351,2004-07-06
"1516",126223,24,3870.96774193548,2004-07-19
"1517",126224,23,3925.12943050577,2004-07-12
"1518",126225,27,3020.31063321386,2004-07-19
"1519",126226,26,4365.59139784946,2004-07-06
"1520",126228,29,5925.92592592593,2004-09-15
"1521",126229,20,8903.22580645161,2004-09-16
"1522",126230,19,22594.982078853,2004-09-15
"1523",126231,27,8516.12903225806,2004-09-15
"1524",126232,23,9003.58422939068,2004-09-13
"1525",126233,27,4838.70967741935,2004-09-13
"1526",126256,17,8677.41935483871,2003-06-24
"1527",126260,20,5129.03225806452,2003-06-24
"1528",126261,16,6354.83870967742,2003-06-24
"1529",126262,16,6913.97849462366,2003-06-25
"1530",126263,20,6451.61290322581,2003-06-25
"1531",126264,21,14688.1720430108,2003-06-25
"1532",126269,18,4913.97849462366,2003-06-26
"1533",126270,17,4483.87096774194,2003-06-26
"1534",126271,22,4752.68817204301,2003-06-30
"1535",126274,19,6698.9247311828,2003-07-01
"1536",126275,9,6440.86021505376,2003-07-01
"1537",126277,26,5376.34408602151,2003-10-14
"1538",126278,24,5580.64516129032,2003-10-14
"1539",126282,17,9569.89247311828,2003-10-14
"1540",126283,28,6655.91397849462,2003-10-14
"1541",126284,21,41621.0898533975,2003-10-14
"1542",126285,23,37677.4193548387,2003-10-14
"1543",126645,15,864.247311827957,2004-06-19
"1544",126650,24,1227.59856630824,2004-06-24
"1545",126795,28,6400,2004-09-23
"1546",126797,26,9893.33333333333,2004-09-25
"1547",126798,28,1056.66666666667,2004-10-03
"1548",126799,20,19920,2004-09-21
"1549",126802,28,6837.33333333333,2004-10-08
"1550",126803,28,9932.48045486852,2004-09-22
"1551",126804,35,4626.66666666667,2004-09-27
"1552",126805,39,19866.6666666667,2004-10-10
"1553",126808,21,16320,2004-10-02
"1554",126809,29,10648.8888888889,2004-10-05
"1555",126811,24,7595.68669273611,2004-09-15
"1556",126814,24,19173.3333333333,2004-09-12
"1557",126815,20,15546.6666666667,2004-09-13
"1558",126816,24,8640,2004-09-12
"1559",126817,22,19120,2004-10-02
"1560",126819,32,17146.6666666667,2004-09-26
"1561",126820,21,4929.52380952381,2004-10-03
"1562",126821,28,7128.88888888889,2004-10-05
"1563",126822,29,22160,2004-09-25
"1564",126824,21,14522.6249703862,2004-09-23
"1565",126825,23,18906.6666666667,2004-09-25
"1566",126826,25,19652.6508226691,2004-09-26
"1567",126827,27,16080,2004-09-24
"1568",126828,28,13712.9451908723,2004-09-24
"1569",126831,26,11146.6666666667,2004-10-04
"1570",126832,36,8520,2004-10-07
"1571",126836,26,3962.66666666667,2004-10-19
"1572",126837,20,2126.66666666667,2004-10-20
"1573",126839,25,3301.33333333333,2004-10-20
"1574",126842,30,1956.66666666667,2004-10-20
"1575",126843,15,9053.33333333333,2004-10-20
"1576",126846,27,4300,2004-10-21
"1577",126848,24,1193.33333333333,2004-10-20
"1578",126852,22,2163.33333333333,2004-10-19
"1579",126853,18,18453.3333333333,2004-10-19
"1580",126854,17,8280,2004-09-20
"1581",126857,23,11253.3333333333,2004-10-27
"1582",126862,22,5395.55555555556,2004-10-26
"1583",126863,26,6528,2004-10-26
"1584",127022,15,793.604651162791,2006-04-12
"1585",127023,14,1860.46511627907,2006-04-12
"1586",127343,10,11057.7777777778,2004-11-22
"1587",127344,22,8733.33333333333,2004-11-22
"1588",127345,13,2373.33333333333,2004-11-09
"1589",127346,11,8306.66666666667,2004-12-01
"1590",127347,28,8373.33333333333,2004-10-07
"1591",127348,17,15813.3333333333,2004-09-23
"1592",127349,17,4073.33333333333,2004-09-23
"1593",127368,29,3005.43941531064,2006-05-14
"1594",127381,22,7729.64669738863,2004-07-08
"1595",127382,23,3666.66666666667,2004-07-08
"1596",127383,23,5795.69892473118,2004-07-08
"1597",127386,11,7537.63440860215,2004-09-22
"1598",127387,8,30064.5161290323,2004-06-29
"1599",127388,10,9892.47311827957,2004-06-29
"1600",127389,5,64946.2365591398,2004-06-29
"1601",127390,17,36688.1720430108,2004-08-09
"1602",127391,26,31784.9462365591,2004-08-09
"1603",127392,17,57032.2580645161,2004-08-09
"1604",127393,10,7311.82795698925,2004-09-30
"1605",127394,14,28430.1075268817,2004-09-30
"1606",127395,15,13548.3870967742,2004-09-30
"1607",127396,7,53075.2688172043,2004-09-30
"1608",127397,9,20623.6559139785,2004-09-30
"1609",127399,13,41345.9090940361,2004-08-04
"1610",127400,10,25935.4838709677,2004-08-04
"1611",127401,14,18258.064516129,2004-08-04
"1612",127402,20,4333.33333333333,2004-10-01
"1613",127403,19,4064.51612903226,2004-10-01
"1614",127404,12,6666.66666666667,2004-10-01
"1615",127408,5,35281.6607991315,2004-09-09
"1616",127409,6,18172.0430107527,2004-09-09
"1617",127410,7,9534.05017921147,2004-09-09
"1618",127412,16,4086.02150537634,2004-08-09
"1619",127621,16,1201.75438596491,2006-07-12
"1620",127629,28,5244.44444444444,2005-10-12
"1621",127632,35,16160,2005-09-07
"1622",127634,29,1296.66666666667,2005-09-13
"1623",127635,18,11893.3333333333,2005-10-08
"1624",127637,14,17413.3333333333,2005-10-07
"1625",127638,27,15920,2005-09-27
"1626",127639,21,8333.33333333333,2005-09-25
"1627",127640,20,6410.66666666667,2005-10-06
"1628",127641,28,13120,2005-09-09
"1629",127642,22,18160,2005-11-16
"1630",127645,28,8293.33333333333,2005-10-13
"1631",127646,24,9306.66666666667,2005-10-13
"1632",127647,21,1603.33333333333,2005-09-21
"1633",127648,17,8560,2005-09-09
"1634",127649,23,16533.3333333333,2005-09-26
"1635",127650,26,17386.6666666667,2005-10-11
"1636",127651,22,10093.3333333333,2005-09-14
"1637",127653,37,1620,2005-10-13
"1638",127655,15,20677.0356816102,2005-10-11
"1639",127657,28,7395.9141453323,2005-10-05
"1640",127658,13,18160,2005-11-17
"1641",127660,24,16053.3333333333,2005-10-13
"1642",127661,23,15893.3333333333,2005-09-20
"1643",127663,22,5937.77777777778,2005-09-20
"1644",127666,8,16240,2005-11-10
"1645",127667,14,12337.7777777778,2005-11-10
"1646",127670,19,17306.6666666667,2005-10-11
"1647",127671,21,8957.95246800731,2005-09-21
"1648",127673,12,7973.33333333333,2005-11-22
"1649",127674,20,10471.1111111111,2005-10-05
"1650",127677,18,2977.77777777778,2005-10-06
"1651",127680,23,8693.33333333333,2005-09-07
"1652",127681,18,2424.61538461538,2005-11-19
"1653",127683,36,4609.52380952381,2005-10-05
"1654",127685,19,10040,2005-10-14
"1655",127686,22,4046.66666666667,2005-10-14
"1656",127687,31,2947.87878787879,2005-10-14
"1657",127688,33,17413.3333333333,2005-09-25
"1658",127689,29,10613.3333333333,2005-09-27
"1659",127695,14,8160,2005-10-08
"1660",127696,21,7168,2005-09-22
"1661",127697,24,10648.8888888889,2005-10-12
"1662",127698,13,13902.1615472127,2005-10-21
"1663",127700,14,8333.33333333333,2005-10-11
"1664",127702,17,14546.3160388534,2005-10-15
"1665",127711,19,20080,2005-10-11
"1666",127713,17,4915.55555555556,2005-10-11
"1667",127714,28,7382.39127858751,2005-09-08
"1668",127715,21,7240,2005-10-04
"1669",127716,22,7186.66666666667,2005-10-07
"1670",127722,23,11306.6666666667,2005-09-27
"1671",127723,20,4977.77777777778,2005-11-19
"1672",127724,11,9400,2005-11-17
"1673",127798,31,3424.7311827957,2006-09-13
"1674",128068,13,4350.87719298246,2006-09-18
"1675",128453,23,2709.67741935484,2006-10-21
"1676",128454,23,3167.91358984324,2006-10-21
"1677",128456,28,935.483870967742,2006-10-21
"1678",128516,33,1141.5770609319,2006-08-08
"1679",128518,22,3521.50537634409,2006-08-09
"1680",128521,26,561.827956989247,2006-08-10
"1681",128526,24,794.354838709677,2006-08-11
"1682",128551,29,3517.32377538829,2005-11-10
"1683",128552,33,2977.29988052569,2005-11-07
"1684",128553,26,4379.92831541219,2005-11-07
"1685",128554,26,4308.24372759857,2005-11-07
"1686",128555,25,2150.5376344086,2005-09-29
"1687",128556,27,1129.03225806452,2005-09-29
"1688",128557,29,1480.28673835125,2005-09-29
"1689",128558,19,1974.91039426523,2005-09-29
"1690",128560,23,2996.41577060932,2005-09-29
"1691",128561,37,1498.20788530466,2005-09-26
"1692",128562,34,2408.60215053763,2005-09-26
"1693",128563,35,4444.44444444444,2005-09-26
"1694",128564,33,1827.95698924731,2005-09-26
"1695",128565,31,2953.40501792115,2005-09-26
"1696",128566,37,1222.22222222222,2005-09-26
"1697",128646,17,1154.97076023392,2007-01-10
"1698",128954,15,4736.84210526316,2007-03-07
"1699",128955,20,988.304093567251,2007-03-07
"1700",128956,25,1105.26315789474,2007-03-07
"1701",129051,21,1309.67741935484,2006-10-05
"1702",129232,16,1482.07885304659,2003-09-24
"1703",129236,17,1272.40143369176,2003-09-23
"1704",129376,12,5395.3488372093,2007-04-19
"1705",129378,21,2325.58139534884,2007-04-19
"1706",129379,22,2422.48062015504,2007-04-19
"1707",129433,19,418.918918918919,2006-05-22
"1708",129461,20,640.540540540541,2006-05-27
"1709",129464,18,490.540540540541,2006-05-28
"1710",129467,17,728.378378378378,2006-05-29
"1711",129473,20,485.135135135135,2006-06-21
"1712",129475,17,617.567567567568,2006-06-22
"1713",129479,21,460.810810810811,2006-06-23
"1714",129526,32,506.756756756757,2006-07-27
"1715",129527,26,1091.89189189189,2006-07-27
"1716",129528,28,497.297297297297,2006-07-27
"1717",129539,19,443.243243243243,2006-11-16
"1718",129657,23,425.675675675676,2006-11-19
"1719",129661,24,562.162162162162,2006-11-16
"1720",129663,15,672.972972972973,2006-11-18
"1721",129911,21,1406.43274853801,2007-07-12
"1722",129930,10,1196.66666666667,2006-09-22
"1723",129932,34,6552.38095238095,2006-09-19
"1724",129933,21,14272.1669037459,2006-10-30
"1725",129934,29,14987.3417721519,2006-10-11
"1726",129938,33,9709.48012232416,2006-10-15
"1727",129939,14,19037.9746835443,2006-10-15
"1728",129940,14,2514.87179487179,2006-10-31
"1729",129941,24,6517.33333333333,2006-10-16
"1730",129943,26,18880,2006-10-11
"1731",129944,11,13380.2816901408,2006-10-03
"1732",129946,17,11217.7777777778,2006-09-26
"1733",129949,25,4026.66666666667,2006-09-21
"1734",129953,18,16853.3333333333,2006-10-24
"1735",129954,16,16533.3333333333,2006-10-25
"1736",129959,25,16480,2006-10-18
"1737",129960,21,16053.3333333333,2006-10-19
"1738",129962,15,2100,2006-11-03
"1739",129963,15,9013.33333333333,2006-11-02
"1740",129967,27,1006.66666666667,2006-09-24
"1741",129969,4,18586.6666666667,2006-10-17
"1742",129972,13,19840,2006-09-19
"1743",129973,20,4413.33333333333,2006-10-05
"1744",129974,16,4000,2006-10-05
"1745",129975,22,9800.33531473861,2006-09-20
"1746",129976,26,4153.33333333333,2006-10-02
"1747",129977,12,4510.47619047619,2006-09-28
"1748",129978,19,2336.66666666667,2006-10-20
"1749",129979,28,17813.3333333333,2006-10-10
"1750",129982,19,16240,2006-09-25
"1751",129984,22,3963.02042927334,2006-10-11
"1752",129985,27,4046.66666666667,2006-10-11
"1753",129986,31,5475.55555555556,2006-10-23
"1754",129989,24,8802.61660978384,2006-10-16
"1755",129990,17,17733.3333333333,2006-09-29
"1756",129991,21,9297.36320682823,2006-10-14
"1757",129992,21,4306.66666666667,2006-10-04
"1758",129993,31,10089.9253162628,2006-10-13
"1759",129994,28,14113.7021795458,2006-10-02
"1760",129995,24,4240,2006-11-17
"1761",129998,17,2327.61904761905,2006-10-02
"1762",129999,24,6709.33333333333,2006-10-07
"1763",130089,23,1216.8458781362,2005-09-08
"1764",130505,32,884.408602150538,2007-05-10
"1765",130508,18,2658.06451612903,2007-05-10
"1766",130530,24,2374.26900584795,2007-10-11
"1767",130531,18,2672.51461988304,2007-10-11
"1768",130603,19,576.612903225806,2007-10-12
"1769",130606,18,1650.5376344086,2007-10-12
"1770",130607,30,1306.45161290323,2007-10-12
"1771",131199,17,737.903225806452,2006-09-06
"1772",131200,23,702.956989247312,2006-09-07
"1773",131201,19,1146.95340501792,2006-09-09
"1774",131202,17,1358.4229390681,2006-09-07
"1775",131203,20,3081.88398756316,2006-09-08
"1776",131204,20,2051.0752688172,2006-09-09
"1777",131205,22,915.322580645161,2006-09-06
"1778",131206,27,1317.20430107527,2006-09-10
"1779",131289,20,5134.50292397661,2008-01-16
"1780",131290,21,3426.90058479532,2008-01-16
"1781",131292,16,833.333333333333,2002-06-06
"1782",131293,12,8903.22580645161,2002-07-23
"1783",131313,24,1597.91463017269,2002-08-13
"1784",131314,18,6895.39649103484,2002-08-20
"1785",131315,25,6413.38112305854,2002-08-20
"1786",131317,23,1254.48028673835,2002-08-14
"1787",131325,13,779.569892473118,2004-06-08
"1788",131327,23,1419.35483870968,2004-07-01
"1789",131329,23,1488.64994026284,2004-07-08
"1790",131330,18,3440.86021505376,2004-07-13
"1791",131332,29,623.655913978495,2004-09-27
"1792",131633,25,5928.77892968761,2007-09-11
"1793",131709,35,1179.21146953405,2007-07-17
"1794",131710,32,1073.47670250896,2007-07-18
"1795",131711,16,1658.60215053763,2007-07-20
"1796",131712,31,2653.76344086022,2007-07-16
"1797",131713,29,1887.09677419355,2007-07-16
"1798",131714,31,2791.39784946237,2007-07-16
"1799",131746,21,4865.49707602339,2008-04-01
"1800",131747,21,1539.96101364522,2008-04-01
"1801",131909,46,1981.5668202765,2000-08-01
"1802",131910,30,5162.5809678226,2000-08-04
"1803",131912,46,3172.04301075269,2000-08-11
"1804",131913,52,5313.62007168459,2000-08-12
"1805",131914,51,4193.54838709677,2000-08-13
"1806",131915,38,4614.69534050179,2000-08-14
"1807",131916,22,944.444444444444,2000-08-15
"1808",132434,35,4084.71439676938,2001-06-01
"1809",132435,33,874.982500349993,2001-06-03
"1810",132436,48,4554.03631429119,2001-07-11
"1811",132437,28,6172.04301075269,2001-07-12
